ID,year,age,sex,race,HH_income,married,education,n_child,age_youngest,region,treatment,pair_id
20090201092018,2009,56,male,white,100000,married,Some college,1,16,West,TRUE,347
20090201092033,2009,33,male,white,60000,married,Masters,2,1,Midwest,TRUE,348
20090201092054,2009,34,male,white,100000,married,Bachelors,2,4,Midwest,TRUE,349
20090201092059,2009,17,female,white,150000,not married,Did not graduate from HS,1,17,Midwest,TRUE,350
20090201092067,2009,43,male,white,40000,married,HS,1,6,Midwest,TRUE,351
20090201092094,2009,32,male,black,75000,married,Bachelors,1,0,South,TRUE,352
20090201092096,2009,47,male,white,60000,married,HS,1,12,South,TRUE,353
20090201092114,2009,26,female,white,35000,not married,Some college,3,1,Midwest,TRUE,354
20090201092115,2009,31,male,white,60000,married,Some college,1,3,South,TRUE,355
20090201092116,2009,29,female,white,12500,not married,Some college,2,1,South,TRUE,356
20090201092135,2009,45,male,white,100000,married,Masters,2,8,Northeast,TRUE,357
20090201092159,2009,17,female,white,15000,not married,Did not graduate from HS,1,17,South,TRUE,358
20090201092202,2009,55,male,white,150000,married,Some college,1,2,West,TRUE,359
20090201092223,2009,47,female,white,35000,not married,Some college,3,9,Midwest,TRUE,360
20090201092226,2009,57,female,black,10000,not married,Some college,2,10,West,TRUE,361
20090201092234,2009,16,female,white,10000,not married,Did not graduate from HS,1,16,Midwest,TRUE,362
20090201092258,2009,37,female,black,5000,married,HS,1,4,South,TRUE,363
20090201092308,2009,59,male,white,20000,married,Some college,1,16,Midwest,TRUE,364
20090201092315,2009,27,male,white,35000,married,Some college,2,1,Midwest,TRUE,365
20090201092318,2009,53,male,white,100000,married,Bachelors,1,16,Northeast,TRUE,366
20090201092319,2009,48,female,white,150000,married,Bachelors,1,12,West,TRUE,367
20090201092327,2009,36,male,white,150000,married,Bachelors,1,0,Northeast,TRUE,368
20090201092336,2009,53,male,white,60000,not married,Some college,1,14,Midwest,TRUE,369
20090201092376,2009,40,female,white,100000,married,Bachelors,3,3,Midwest,TRUE,370
20090201092383,2009,29,female,asian,75000,married,Masters,1,1,South,TRUE,371
20090201092396,2009,35,male,white,40000,married,HS,1,12,Northeast,TRUE,372
20090201092409,2009,15,male,white,75000,not married,Did not graduate from HS,2,13,Northeast,TRUE,373
20090201092416,2009,37,male,white,50000,married,Bachelors,4,4,West,TRUE,374
20090201092426,2009,28,female,white,35000,married,Bachelors,2,1,West,TRUE,375
20090201092433,2009,26,female,white,50000,married,HS,2,1,South,TRUE,376
20090201092435,2009,36,male,white,50000,married,HS,1,12,South,TRUE,377
20090201092456,2009,28,male,white,40000,not married,Bachelors,1,6,Midwest,TRUE,378
20090201092457,2009,41,male,white,150000,married,Masters,1,3,Northeast,TRUE,379
20090201092469,2009,35,female,white,50000,married,Bachelors,2,11,South,TRUE,380
20090201092472,2009,41,female,white,100000,married,Masters,2,5,Northeast,TRUE,381
20090201092474,2009,39,male,white,150000,married,Doctoral,4,0,Midwest,TRUE,382
20090201092486,2009,29,male,other,20000,married,Some college,1,2,South,TRUE,383
20090201092515,2009,18,male,white,150000,not married,Did not graduate from HS,2,8,West,TRUE,384
20090201092523,2009,15,female,white,50000,not married,Did not graduate from HS,2,15,West,TRUE,385
20090201092527,2009,15,male,white,60000,not married,Did not graduate from HS,2,13,South,TRUE,386
20090202090045,2009,27,female,black,0,not married,Some college,5,1,Midwest,TRUE,387
20090202090057,2009,36,female,white,7500,married,Some college,3,6,Midwest,TRUE,388
20090202090088,2009,39,female,white,0,not married,Did not graduate from HS,2,14,Midwest,TRUE,389
20090202090091,2009,29,female,black,7500,married,Did not graduate from HS,1,5,South,TRUE,390
20090202090126,2009,51,female,white,35000,married,Bachelors,1,11,Midwest,TRUE,391
20090202090677,2009,26,male,white,40000,married,Bachelors,1,0,South,TRUE,392
20090202090698,2009,29,male,white,5000,married,HS,2,1,South,TRUE,393
20090202090754,2009,56,female,white,100000,not married,Doctoral,1,1,West,TRUE,394
20090202090826,2009,34,female,white,35000,married,Some college,1,3,Midwest,TRUE,395
20090202090849,2009,44,female,white,60000,married,Masters,2,5,Northeast,TRUE,396
20090202090877,2009,49,female,white,100000,married,Bachelors,1,7,South,TRUE,397
20090202090998,2009,36,male,white,60000,married,Bachelors,2,0,Northeast,TRUE,398
20090202091013,2009,50,female,white,25000,married,Some college,2,12,Midwest,TRUE,399
20090202091015,2009,39,male,white,150000,married,Bachelors,2,6,West,TRUE,400
20090202091095,2009,46,male,white,50000,married,Bachelors,1,1,Midwest,TRUE,401
20090202091112,2009,39,female,white,150000,married,Masters,2,7,South,TRUE,402
20090202091113,2009,39,female,white,20000,not married,Did not graduate from HS,2,8,Midwest,TRUE,403
20090202091289,2009,48,male,white,75000,married,Doctoral,1,9,West,TRUE,404
20090202091325,2009,48,male,white,100000,married,Bachelors,4,11,Northeast,TRUE,405
20090202091329,2009,49,male,white,35000,married,Some college,2,3,South,TRUE,406
20090202091503,2009,36,female,white,100000,married,Bachelors,3,4,Northeast,TRUE,407
20090202091766,2009,35,female,white,150000,not married,Bachelors,1,4,South,TRUE,408
20090202091770,2009,34,female,white,50000,married,Some college,1,7,West,TRUE,409
20090202091923,2009,44,female,white,5000,married,HS,2,13,South,TRUE,410
20090202091938,2009,45,female,white,100000,married,Bachelors,2,7,Midwest,TRUE,411
20090202091954,2009,24,female,white,75000,not married,Bachelors,2,14,Midwest,TRUE,412
20090202091976,2009,75,female,white,100000,married,Masters,2,7,Midwest,TRUE,413
20090202091984,2009,55,male,white,75000,married,Some college,1,17,Midwest,TRUE,414
20090202092079,2009,23,female,white,75000,not married,HS,1,0,Northeast,TRUE,415
20090202092117,2009,24,male,white,30000,not married,Did not graduate from HS,1,1,West,TRUE,416
20090202092346,2009,37,male,white,100000,married,Some college,1,8,West,TRUE,417
20090202092418,2009,41,male,white,60000,married,Bachelors,1,7,Northeast,TRUE,418
20090212080846,2009,39,female,black,35000,not married,Some college,1,11,South,TRUE,419
20090212080938,2009,16,female,white,75000,not married,Did not graduate from HS,1,16,Midwest,TRUE,420
20090212081003,2009,46,male,white,50000,not married,HS,3,11,Northeast,TRUE,421
20090212081009,2009,42,female,white,100000,married,Masters,1,13,South,TRUE,422
20090212081329,2009,40,male,white,25000,married,HS,2,10,West,TRUE,423
20090212081351,2009,46,female,white,100000,married,HS,1,17,South,TRUE,424
20090212081359,2009,37,female,black,75000,not married,Masters,2,2,West,TRUE,425
20090212081368,2009,43,male,white,150000,married,Bachelors,2,11,South,TRUE,426
20090212081412,2009,65,female,white,5000,married,Did not graduate from HS,1,11,South,TRUE,427
20090212081555,2009,40,male,white,150000,married,Bachelors,2,9,South,TRUE,428
20090212081581,2009,28,female,other,25000,not married,Some college,2,8,Midwest,TRUE,429
20090212081585,2009,54,male,white,75000,married,Bachelors,1,14,West,TRUE,430
20090212082191,2009,38,female,white,30000,married,Bachelors,2,5,South,TRUE,431
20090212082230,2009,15,female,white,150000,not married,Did not graduate from HS,1,15,South,TRUE,432
20090212082379,2009,38,female,white,0,married,Did not graduate from HS,7,3,West,TRUE,433
20090212082382,2009,40,female,other,40000,married,Some college,3,10,Northeast,TRUE,434
20090212082506,2009,44,male,white,50000,married,HS,1,8,Northeast,TRUE,435
20090301090512,2009,45,male,white,60000,married,Bachelors,2,13,South,TRUE,436
20090301090552,2009,39,female,white,75000,married,Masters,2,2,West,TRUE,437
20090301090553,2009,68,male,black,100000,married,Bachelors,2,10,West,TRUE,438
20090301090586,2009,49,female,white,60000,not married,Bachelors,2,9,Midwest,TRUE,439
20090301090733,2009,43,male,white,75000,married,HS,2,8,South,TRUE,440
20090301090779,2009,26,female,black,50000,not married,Some college,2,0,South,TRUE,441
20090301090807,2009,45,male,asian,75000,married,Bachelors,2,13,South,TRUE,442
20090301090887,2009,28,female,white,100000,not married,Some college,3,4,Northeast,TRUE,443
20090301090888,2009,57,male,white,60000,married,Bachelors,1,10,West,TRUE,444
20090301090931,2009,31,male,black,40000,married,Some college,5,2,South,TRUE,445
20090301090956,2009,49,female,asian,7500,married,Bachelors,1,16,South,TRUE,446
20090301090977,2009,47,male,white,150000,married,Masters,3,11,South,TRUE,447
20090301091037,2009,43,female,white,30000,married,HS,4,3,Midwest,TRUE,448
20090301091145,2009,49,male,white,100000,married,HS,2,11,South,TRUE,449
20090301091178,2009,51,female,white,35000,not married,Some college,1,17,West,TRUE,450
20090301091323,2009,32,female,white,50000,married,Some college,3,7,Northeast,TRUE,451
20090301091436,2009,29,male,white,40000,married,Bachelors,3,0,Northeast,TRUE,452
20090301091490,2009,23,female,white,150000,not married,Bachelors,1,17,Midwest,TRUE,453
20090301091496,2009,17,female,black,0,not married,Did not graduate from HS,5,3,Midwest,TRUE,454
20090301091499,2009,38,male,white,100000,married,Bachelors,2,7,South,TRUE,455
20090301091587,2009,61,male,white,60000,married,HS,1,10,West,TRUE,456
20090301091623,2009,24,male,white,40000,not married,Some college,1,2,Midwest,TRUE,457
20090301091759,2009,34,female,white,60000,married,Some college,4,5,West,TRUE,458
20090301091763,2009,45,male,white,100000,married,Bachelors,1,3,Midwest,TRUE,459
20090301091793,2009,35,male,black,25000,married,Some college,2,11,South,TRUE,460
20090301091813,2009,35,female,white,75000,married,Some college,2,8,South,TRUE,461
20090301091922,2009,46,female,white,100000,married,Some college,2,11,West,TRUE,462
20090301091954,2009,34,female,white,40000,married,HS,3,3,Northeast,TRUE,463
20090301092173,2009,40,female,white,60000,married,Some college,2,7,West,TRUE,464
20090301092266,2009,40,female,white,40000,not married,Bachelors,1,15,Northeast,TRUE,465
20090301092352,2009,27,female,white,60000,married,Some college,2,0,Midwest,TRUE,466
20090301092502,2009,31,female,black,15000,not married,Some college,3,7,Northeast,TRUE,467
20090302090006,2009,24,female,white,0,not married,Some college,2,1,South,TRUE,468
20090302090082,2009,42,female,black,10000,not married,Did not graduate from HS,3,8,Midwest,TRUE,469
20090302090121,2009,26,female,white,15000,not married,HS,4,1,Midwest,TRUE,470
20090302090122,2009,17,male,white,150000,not married,Did not graduate from HS,1,17,Northeast,TRUE,471
20090302090163,2009,29,female,white,60000,married,Masters,1,0,South,TRUE,472
20090302090504,2009,29,female,white,40000,not married,Some college,2,8,Midwest,TRUE,473
20090302090507,2009,37,female,white,50000,married,HS,1,7,Northeast,TRUE,474
20090302090523,2009,29,female,white,60000,not married,Some college,2,0,Midwest,TRUE,475
20090302090615,2009,36,female,white,12500,not married,Some college,2,9,Northeast,TRUE,476
20090302090621,2009,47,male,black,150000,married,Doctoral,3,4,Northeast,TRUE,477
20090302090652,2009,35,female,other,15000,not married,Some college,3,8,West,TRUE,478
20090302090669,2009,40,female,white,75000,married,Bachelors,1,5,Midwest,TRUE,479
20090302090703,2009,36,female,white,75000,married,Masters,2,1,South,TRUE,480
20090302090711,2009,33,female,white,150000,married,Bachelors,2,5,South,TRUE,481
20090302090732,2009,39,female,white,100000,married,Bachelors,2,7,South,TRUE,482
20090302090764,2009,50,female,white,150000,married,Some college,1,6,Northeast,TRUE,483
20090302090783,2009,16,male,white,50000,not married,Did not graduate from HS,3,12,West,TRUE,484
20090302090801,2009,34,female,white,50000,married,Some college,5,1,West,TRUE,485
20090302090816,2009,42,female,white,100000,married,Doctoral,3,9,South,TRUE,486
20090302090830,2009,15,male,white,7500,not married,Did not graduate from HS,3,14,South,TRUE,487
20090302090838,2009,47,male,white,50000,married,Bachelors,3,4,Midwest,TRUE,488
20090302090839,2009,62,female,white,7500,not married,Bachelors,1,14,Northeast,TRUE,489
20090302090867,2009,48,female,white,25000,not married,HS,1,9,South,TRUE,490
20090302090884,2009,44,male,white,100000,married,Some college,1,7,Midwest,TRUE,491
20090302090901,2009,45,male,white,50000,married,HS,1,12,South,TRUE,492
20090302090929,2009,32,female,white,35000,married,Some college,1,3,Midwest,TRUE,493
20090302090948,2009,31,male,white,50000,married,HS,2,14,Midwest,TRUE,494
20090302090961,2009,21,male,white,60000,not married,Some college,1,17,Northeast,TRUE,495
20090302090963,2009,38,male,white,40000,married,HS,2,11,Northeast,TRUE,496
20090302090975,2009,15,female,white,100000,not married,Did not graduate from HS,1,15,South,TRUE,497
20090302090983,2009,43,female,white,40000,married,Some college,3,6,Northeast,TRUE,498
20090302091010,2009,43,female,white,75000,married,Masters,1,5,South,TRUE,499
20090302091012,2009,34,male,white,15000,married,HS,2,4,South,TRUE,500
20090302091028,2009,44,male,white,40000,not married,HS,2,7,Midwest,TRUE,501
20090302091037,2009,44,male,white,40000,married,HS,2,13,Midwest,TRUE,502
20090302091048,2009,45,male,white,75000,married,Bachelors,2,14,Midwest,TRUE,503
20090302091070,2009,31,male,white,40000,married,Some college,1,0,West,TRUE,504
20090302091109,2009,16,male,white,150000,not married,Did not graduate from HS,2,11,South,TRUE,505
20090302091154,2009,31,male,white,150000,married,Bachelors,2,1,Northeast,TRUE,506
20090302091155,2009,35,female,white,60000,married,Bachelors,2,6,Midwest,TRUE,507
20090302091176,2009,38,female,black,50000,married,Bachelors,2,2,West,TRUE,508
20090302091188,2009,40,female,white,100000,married,Bachelors,3,7,Northeast,TRUE,509
20090302091215,2009,77,female,white,75000,not married,HS,1,14,Northeast,TRUE,510
20090302091236,2009,35,male,white,50000,married,Some college,3,8,Midwest,TRUE,511
20090302091276,2009,19,female,other,0,not married,HS,1,4,Midwest,TRUE,512
20090302091283,2009,32,female,white,30000,married,Did not graduate from HS,5,0,West,TRUE,513
20090302091286,2009,36,male,white,25000,not married,HS,3,3,South,TRUE,514
20090302091306,2009,15,male,white,60000,not married,Did not graduate from HS,1,15,Midwest,TRUE,515
20090302091345,2009,31,female,white,40000,married,Did not graduate from HS,3,3,Northeast,TRUE,516
20090302091363,2009,53,female,white,25000,not married,HS,2,3,West,TRUE,517
20090302091367,2009,34,female,white,100000,married,Bachelors,3,0,Midwest,TRUE,518
20090302091368,2009,47,male,white,100000,married,HS,3,5,Northeast,TRUE,519
20090302091379,2009,26,female,white,0,not married,Some college,1,4,West,TRUE,520
20090302091385,2009,43,male,white,75000,married,HS,2,13,Northeast,TRUE,521
20090302091392,2009,16,female,white,100000,not married,Did not graduate from HS,1,16,West,TRUE,522
20090302091396,2009,53,female,white,30000,married,Bachelors,1,13,West,TRUE,523
20090302091410,2009,27,male,white,100000,not married,HS,2,12,South,TRUE,524
20090302091428,2009,40,female,white,100000,married,Some college,3,7,Midwest,TRUE,525
20090302091470,2009,39,female,white,60000,married,Bachelors,2,2,South,TRUE,526
20090302091471,2009,17,female,white,60000,not married,Did not graduate from HS,1,17,Midwest,TRUE,527
20090302091474,2009,16,male,white,50000,not married,Did not graduate from HS,1,16,South,TRUE,528
20090302091541,2009,23,female,white,7500,not married,HS,1,4,Northeast,TRUE,529
20090302091565,2009,32,female,white,50000,married,Bachelors,2,1,Midwest,TRUE,530
20090302091568,2009,30,male,white,50000,married,Some college,5,1,West,TRUE,531
20090302091569,2009,32,female,white,35000,not married,Some college,1,8,Midwest,TRUE,532
20090302091578,2009,15,female,white,50000,not married,Did not graduate from HS,1,15,South,TRUE,533
20090302091582,2009,42,male,asian,75000,married,HS,2,3,West,TRUE,534
20090302091598,2009,32,male,white,75000,married,Bachelors,2,3,Midwest,TRUE,535
20090302091602,2009,47,male,white,100000,married,Bachelors,2,15,Midwest,TRUE,536
20090302091606,2009,16,female,white,40000,not married,Did not graduate from HS,4,1,West,TRUE,537
20090302091626,2009,55,female,white,75000,married,HS,1,3,Midwest,TRUE,538
20090302091646,2009,42,female,black,25000,not married,Some college,2,0,Northeast,TRUE,539
20090302091650,2009,38,female,white,60000,married,HS,1,11,South,TRUE,540
20090302091664,2009,50,female,black,100000,not married,Bachelors,1,14,South,TRUE,541
20090302091668,2009,35,female,white,60000,married,Bachelors,2,3,Northeast,TRUE,542
20090302091699,2009,40,female,white,35000,not married,Some college,1,17,West,TRUE,543
