ID,year,age,sex,race,fam_income,married,education,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20071211072189,2007,48,male,white,100000,married,Masters,1,11,South,employed - at work,not employed,FALSE,metropolitan,FALSE,227
20070908071576,2007,28,female,white,35000,married,Some college,1,1,Northeast,employed - at work,employed,TRUE,metropolitan,FALSE,228
20070202072347,2007,33,female,white,75000,married,Bachelors,2,2,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,229
20070111061061,2007,40,female,white,100000,married,Bachelors,2,6,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,230
20070302070980,2007,36,male,black,25000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,231
20070807072148,2007,74,female,white,15000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,232
20070302071612,2007,45,male,white,15000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,233
20070807071478,2007,33,male,white,40000,not married,Some college,5,1,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,234
20070605071439,2007,15,female,white,60000,not married,Did not graduate from HS,3,7,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,235
20071110072043,2007,24,female,white,75000,not married,Bachelors,1,15,South,employed - at work,"NA",TRUE,metropolitan,FALSE,236
20071211071224,2007,28,male,white,40000,married,HS,0,0,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,237
20071009070606,2007,17,male,white,150000,not married,Did not graduate from HS,2,9,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,238
20070303070631,2007,58,female,white,75000,not married,Masters,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,239
20070402070560,2007,49,male,white,40000,married,HS,1,16,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,240
20070504072053,2007,53,male,white,30000,not married,HS,1,17,Northeast,unemployed - looking,"NA",FALSE,non-metropolitan,FALSE,241
20070402071869,2007,29,female,other,35000,not married,HS,6,1,South,not in labor force,employed,FALSE,metropolitan,FALSE,242
20070806072621,2007,29,female,white,20000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,243
20070706072077,2007,72,female,white,20000,married,Some college,0,0,Northeast,not in labor force,not employed,FALSE,non-metropolitan,FALSE,244
20071009072275,2007,58,female,white,75000,married,Some college,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,245
20071110072001,2007,65,male,white,75000,married,HS,2,8,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,246
20070807070802,2007,46,female,asian,75000,married,Bachelors,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,247
20070101072396,2007,68,female,white,30000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,248
20070504070819,2007,85,male,white,12500,not married,Some college,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,249
20070302072102,2007,44,male,white,20000,married,Did not graduate from HS,1,1,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,250
20070908071831,2007,78,female,white,30000,not married,HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,251
20070605071906,2007,49,female,black,40000,married,Some college,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,252
20070606072494,2007,33,male,white,40000,not married,HS,0,0,West,employed - at work,"NA",FALSE,non-metropolitan,FALSE,253
20070706071380,2007,58,female,white,150000,married,Some college,2,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,254
20070112061277,2007,62,male,white,150000,married,Doctoral,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,255
20071110071865,2007,45,male,black,40000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,256
20070909072207,2007,41,female,white,60000,not married,Some college,1,12,South,employed - at work,"NA",FALSE,metropolitan,FALSE,257
20070112060739,2007,79,male,white,50000,not married,Some college,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,258
20071211072226,2007,71,male,white,60000,not married,Doctoral,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,259
20070202070905,2007,19,male,white,12500,not married,HS,1,17,South,not in labor force,"NA",TRUE,metropolitan,FALSE,260
20070404072667,2007,15,male,white,75000,not married,Did not graduate from HS,2,6,South,not in labor force,"NA",TRUE,metropolitan,FALSE,261
20070706071602,2007,66,female,black,10000,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,262
20070807072297,2007,67,female,black,35000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,263
20070302070800,2007,36,female,white,150000,married,Bachelors,2,10,West,employed - at work,not employed,FALSE,metropolitan,FALSE,264
20070302072126,2007,71,male,white,100000,married,HS,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,265
20070403070696,2007,16,male,other,150000,not married,Did not graduate from HS,2,16,West,not in labor force,"NA",TRUE,metropolitan,FALSE,266
20071111071534,2007,39,male,white,150000,married,HS,3,9,West,employed - at work,employed,FALSE,metropolitan,FALSE,267
20070403071709,2007,66,male,white,25000,married,Did not graduate from HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,268
20070201070651,2007,55,male,black,12500,not married,HS,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,269
20071211071507,2007,49,female,white,75000,married,Bachelors,1,15,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,270
20070502070072,2007,51,female,white,12500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,271
20070303070738,2007,39,female,white,0,not married,Did not graduate from HS,3,2,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,272
20070605072088,2007,61,female,white,12500,not married,Some college,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,273
20070909071342,2007,58,female,white,40000,not married,HS,1,3,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,274
20070706072528,2007,80,female,white,12500,married,HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,275
20070808070551,2007,46,male,white,75000,not married,HS,2,11,West,employed - at work,not employed,FALSE,metropolitan,FALSE,276
20070112060851,2007,30,female,white,50000,married,Some college,2,1,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,277
20070807072212,2007,34,male,white,150000,married,Bachelors,2,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,278
20070504072671,2007,50,female,black,30000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,279
20070403071695,2007,40,male,white,100000,married,Some college,2,5,Northeast,employed - at work,employed,TRUE,metropolitan,FALSE,280
20070605070512,2007,36,female,black,60000,not married,Bachelors,1,12,South,employed - at work,"NA",FALSE,metropolitan,FALSE,281
20071009072307,2007,48,male,white,40000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,282
20071008071998,2007,45,male,white,100000,married,HS,3,12,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,283
20071110072001,2007,65,male,white,75000,married,HS,2,8,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,284
20071009070523,2007,75,female,white,40000,not married,Masters,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,285
20071009070683,2007,31,female,white,100000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,286
20071008071238,2007,30,male,white,7500,married,HS,2,1,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,287
20070504071032,2007,55,female,white,100000,married,HS,2,10,South,employed - at work,employed,FALSE,metropolitan,FALSE,288
20071009071124,2007,49,male,white,150000,married,HS,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,289
20071110071111,2007,37,female,black,50000,not married,HS,2,7,Midwest,employed - absent,"NA",FALSE,metropolitan,FALSE,290
20070504072616,2007,32,female,white,60000,not married,Bachelors,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,291
20070807071731,2007,20,female,white,20000,not married,HS,1,1,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,292
20071210072016,2007,31,male,asian,60000,married,Masters,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,293
20070908070660,2007,39,male,white,60000,married,Some college,2,7,West,employed - at work,not employed,FALSE,metropolitan,FALSE,294
20070605071412,2007,59,female,white,150000,not married,Bachelors,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,295
20070403071680,2007,65,female,white,100000,married,HS,0,0,Northeast,not in labor force,employed,FALSE,non-metropolitan,FALSE,296
20070302072376,2007,52,male,white,75000,married,HS,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,297
20070201072277,2007,47,male,white,75000,not married,Some college,1,17,West,employed - at work,"NA",FALSE,metropolitan,FALSE,298
20071211071969,2007,28,male,black,20000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,299
20070707070853,2007,39,female,white,75000,married,Doctoral,2,3,West,employed - at work,not employed,FALSE,metropolitan,FALSE,300
20070201071510,2007,45,male,white,60000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,301
20070706071312,2007,40,male,white,60000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,302
20071009071716,2007,73,male,white,35000,married,HS,0,0,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,303
20070112062499,2007,39,female,white,75000,married,Some college,2,1,West,employed - at work,employed,TRUE,metropolitan,FALSE,304
20070404072163,2007,36,female,white,30000,not married,HS,3,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,305
20070807072620,2007,22,male,white,10000,not married,Some college,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,306
20070504070091,2007,27,female,white,40000,married,HS,3,1,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,307
20070101070534,2007,53,female,white,40000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,308
20070403070758,2007,31,female,white,20000,married,Did not graduate from HS,4,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,309
20070112060875,2007,65,male,white,30000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,310
20071110072438,2007,30,female,white,75000,married,Bachelors,1,0,Midwest,not in labor force,employed,FALSE,non-metropolitan,FALSE,311
20071211071053,2007,35,female,white,150000,married,Bachelors,2,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,312
20070101072356,2007,65,male,black,0,not married,Some college,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,313
20071009072041,2007,30,female,white,25000,not married,Bachelors,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,314
20070807071289,2007,85,female,white,0,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,315
20071211071381,2007,76,female,white,50000,married,Some college,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,316
20070201072370,2007,47,female,white,40000,married,Some college,1,14,West,not in labor force,employed,FALSE,metropolitan,FALSE,317
20070605070750,2007,17,male,other,60000,not married,Did not graduate from HS,2,16,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,318
20071210071588,2007,53,female,white,40000,married,HS,1,11,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,319
20070504072336,2007,35,male,white,40000,married,HS,2,11,West,employed - at work,not employed,FALSE,metropolitan,FALSE,320
20071211071146,2007,44,male,white,50000,married,Some college,2,12,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,321
20071211071980,2007,65,female,white,25000,not married,Bachelors,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,322
20070908071521,2007,21,male,black,10000,not married,HS,0,0,Midwest,employed - absent,"NA",FALSE,metropolitan,FALSE,323
20071110071299,2007,45,male,white,25000,not married,Did not graduate from HS,1,16,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,324
20070908072059,2007,35,male,other,75000,married,Bachelors,2,7,South,employed - at work,not employed,FALSE,metropolitan,FALSE,325
20070908070616,2007,39,female,white,20000,not married,HS,3,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,326
20071211072075,2007,65,female,other,25000,married,HS,2,5,South,not in labor force,not employed,FALSE,metropolitan,FALSE,327
20071110071032,2007,79,female,white,7500,not married,Some college,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,328
20070705070723,2007,43,male,white,100000,married,Bachelors,2,2,West,employed - at work,not employed,FALSE,metropolitan,FALSE,329
20071110072347,2007,21,female,white,50000,not married,HS,0,0,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,330
20070403070980,2007,65,male,white,100000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,331
20071110071308,2007,50,female,white,50000,married,Masters,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,332
20070302071372,2007,59,female,white,40000,not married,Bachelors,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,333
20070301070555,2007,17,male,white,75000,not married,Did not graduate from HS,2,15,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,334
20070302070511,2007,42,male,white,25000,married,Some college,1,17,South,unemployed - on layoff,employed,FALSE,metropolitan,FALSE,335
20070807072615,2007,63,female,white,75000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,336
20070706070978,2007,38,male,white,60000,married,Some college,1,7,South,employed - at work,employed,FALSE,metropolitan,FALSE,337
20070908071335,2007,30,male,white,60000,married,HS,1,2,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,338
20070201071040,2007,67,female,white,35000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,339
20071009071780,2007,60,female,white,60000,married,Some college,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,340
20071109072051,2007,35,male,white,12500,married,Did not graduate from HS,2,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,341
20070807072424,2007,15,female,white,100000,not married,Did not graduate from HS,1,15,West,not in labor force,"NA",TRUE,metropolitan,FALSE,342
20070301070650,2007,23,female,white,40000,not married,Some college,2,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,343
20071009070542,2007,32,female,white,100000,married,Bachelors,1,1,West,employed - at work,employed,FALSE,metropolitan,FALSE,344
20071210071588,2007,53,female,white,40000,married,HS,1,11,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,345
20070301070555,2007,17,male,white,75000,not married,Did not graduate from HS,2,15,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,346
